lemma,rank,pos,translation,teacher_model,teacher_base_url,prompt_style,candidate_idx,sentence,contains_exact_target,token_count,char_count,source_failure_reason,source_template_id,source_quality_tier
cállate,862,v,shut up!,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,18,"cállate, es una tontería.",true,4,25,,no_candidate_found,
cállate,862,v,shut up!,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,19,"cállate, no me hables.",true,4,22,,no_candidate_found,
cállate,862,v,shut up!,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,20,"cállate, ya es suficiente.",true,4,26,,no_candidate_found,
pruebas,867,n,proof,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,1,Hice las pruebas.,true,3,17,,no_candidate_found,
pruebas,867,n,proof,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,2,Tengo que hacer pruebas.,true,4,24,,no_candidate_found,
pruebas,867,n,proof,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,3,Las pruebas son importantes.,true,4,28,,no_candidate_found,
pruebas,867,n,proof,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,4,El médico me pidió pruebas.,true,5,27,,no_candidate_found,
pruebas,867,n,proof,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,5,Pasé todas las pruebas.,true,4,23,,no_candidate_found,
pruebas,867,n,proof,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,6,Los estudiantes hacen pruebas.,true,4,30,,no_candidate_found,
pruebas,867,n,proof,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,7,Las pruebas fueron difíciles.,true,4,29,,no_candidate_found,
pruebas,867,n,proof,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,8,Necesito hacer más pruebas.,true,4,27,,no_candidate_found,
pruebas,867,n,proof,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,9,Pruebas de sangre.,true,3,18,,no_candidate_found,
pruebas,867,n,proof,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,10,Realizamos pruebas.,true,2,19,,no_candidate_found,
pruebas,867,n,proof,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,11,Pruebas de laboratorio.,true,3,23,,no_candidate_found,
pruebas,867,n,proof,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,12,Pruebas de escritura.,true,3,21,,no_candidate_found,
pruebas,867,n,proof,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,13,Pruebas de matemáticas.,true,3,23,,no_candidate_found,
pruebas,867,n,proof,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,14,Pruebas de física.,true,3,18,,no_candidate_found,
pruebas,867,n,proof,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,15,Pruebas de química.,true,3,19,,no_candidate_found,
pruebas,867,n,proof,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,16,Pruebas de habilidad.,true,3,21,,no_candidate_found,
pruebas,867,n,proof,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,17,Pruebas de conocimiento.,true,3,24,,no_candidate_found,
pruebas,867,n,proof,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,18,Pruebas de aptitud.,true,3,19,,no_candidate_found,
pruebas,867,n,proof,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,19,Pruebas de idiomas.,true,3,19,,no_candidate_found,
siglo,869,n,century,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,1,Este es el siglo XXI.,true,5,21,,no_candidate_found,
siglo,869,n,century,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,2,Vivimos en el siglo actual.,true,5,27,,no_candidate_found,
siglo,869,n,century,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,3,El siglo pasado fue interesante.,true,5,32,,no_candidate_found,
siglo,869,n,century,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,4,Nuestros abuelos vivieron en el siglo anterior.,true,7,47,,no_candidate_found,
siglo,869,n,century,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,5,El siglo XIX带来了上下文不一致，因为要求的是西班牙语句子，但最后一句提到了“带来了上下文不一致”。请允许我纠正并重新提供符合要求的句子：.,true,3,75,,no_candidate_found,
siglo,869,n,century,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,6,El siglo veinte fue fascinante.,true,5,31,,no_candidate_found,
siglo,869,n,century,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,7,El siglo dieciocho tuvo grandes cambios.,true,6,40,,no_candidate_found,
siglo,869,n,century,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,8,El siglo dieciséis fue importante.,true,5,34,,no_candidate_found,
siglo,869,n,century,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,9,El siglo quince marcó un inicio.,true,6,32,,no_candidate_found,
siglo,869,n,century,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,10,El siglo trece fue oscuro.,true,5,26,,no_candidate_found,
siglo,869,n,century,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,11,El siglo doce trajo innovaciones.,true,5,33,,no_candidate_found,
siglo,869,n,century,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,12,El siglo once tuvo guerras.,true,5,27,,no_candidate_found,
siglo,869,n,century,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,13,El siglo diez vio avances.,true,5,26,,no_candidate_found,
siglo,869,n,century,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,14,El siglo nueve fue tranquilo.,true,5,29,,no_candidate_found,
siglo,869,n,century,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,15,El siglo ocho tuvo revoluciones.,true,5,32,,no_candidate_found,
siglo,869,n,century,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,16,El siglo siete fue complicado.,true,5,30,,no_candidate_found,
siglo,869,n,century,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,17,El siglo seis trajo desarrollo.,true,5,31,,no_candidate_found,
siglo,869,n,century,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,18,El siglo cinco.,true,3,15,,no_candidate_found,
baja,875,adj,casualty; loss,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,1,Hubo baja asistencia en el evento.,true,6,34,,no_candidate_found,
baja,875,adj,casualty; loss,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,2,La baja temperatura hizo que se enfermaran.,true,7,43,,no_candidate_found,
baja,875,adj,casualty; loss,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,3,"Tiene baja presión, debe descansar.",true,5,35,,no_candidate_found,
baja,875,adj,casualty; loss,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,4,La baja aprobación del presidente.,true,5,34,,no_candidate_found,
baja,875,adj,casualty; loss,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,5,Hay baja demanda para este producto.,true,6,36,,no_candidate_found,
baja,875,adj,casualty; loss,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,6,La baja productividad afecta al negocio.,true,6,40,,no_candidate_found,
baja,875,adj,casualty; loss,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,7,Se produjo una baja en las ventas.,true,7,34,,no_candidate_found,
baja,875,adj,casualty; loss,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,8,La baja en la inflación es buena.,true,7,33,,no_candidate_found,
baja,875,adj,casualty; loss,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,9,Tuvo baja participación en el juego.,true,6,36,,no_candidate_found,
baja,875,adj,casualty; loss,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,10,La baja en la producción es preocupante.,true,7,40,,no_candidate_found,
baja,875,adj,casualty; loss,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,11,Hubo baja concurrencia en la feria.,true,6,35,,no_candidate_found,
baja,875,adj,casualty; loss,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,12,La baja en los ingresos preocupa.,true,6,33,,no_candidate_found,
baja,875,adj,casualty; loss,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,13,La baja en la calidad del servicio.,true,7,35,,no_candidate_found,
baja,875,adj,casualty; loss,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,14,Hubo baja respuesta a la oferta.,true,6,32,,no_candidate_found,
baja,875,adj,casualty; loss,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,15,La baja en el consumo de gas.,true,7,29,,no_candidate_found,
baja,875,adj,casualty; loss,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,16,La baja en la tasa de desempleo.,true,7,32,,no_candidate_found,
baja,875,adj,casualty; loss,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,17,La baja en el número de visitas.,true,7,32,,no_candidate_found,
baja,875,adj,casualty; loss,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,18,La baja en la inversión extranjera.,true,6,35,,no_candidate_found,
baja,875,adj,casualty; loss,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,19,La baja en la contaminación es positiva.,true,7,40,,no_candidate_found,
baja,875,adj,casualty; loss,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,20,La baja en la tasa de natalidad.,true,7,32,,no_candidate_found,
quienes,876,pron,who,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,1,Esos son quienes ganaron el torneo.,true,6,35,,no_candidate_found,
quienes,876,pron,who,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,2,Quienes estudian mucho suelen aprobar.,true,5,38,,no_candidate_found,
quienes,876,pron,who,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,3,Son quienes conocen la verdad.,true,5,30,,no_candidate_found,
quienes,876,pron,who,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,4,Quienes trabajan duro tienen éxito.,true,5,35,,no_candidate_found,
quienes,876,pron,who,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,5,Quienes ayudan a otros son felices.,true,6,35,,no_candidate_found,
quienes,876,pron,who,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,6,Son quienes vienen de allí.,true,5,27,,no_candidate_found,
quienes,876,pron,who,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,7,Quienes comen saludablemente están sanos.,true,5,41,,no_candidate_found,
quienes,876,pron,who,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,8,Son quienes hablan español.,true,4,27,,no_candidate_found,
quienes,876,pron,who,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,9,Quienes corren rápido ganan.,true,4,28,,no_candidate_found,
quienes,876,pron,who,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,10,Quienes sonríen son amables.,true,4,28,,no_candidate_found,
quienes,876,pron,who,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,11,Son quienes juegan fútbol.,true,4,26,,no_candidate_found,
quienes,876,pron,who,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,12,Quienes cantan bien son famosos.,true,5,32,,no_candidate_found,
quienes,876,pron,who,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,13,Son quienes tocan la guitarra.,true,5,30,,no_candidate_found,
quienes,876,pron,who,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,14,Quienes leen mucho aprenden más.,true,5,32,,no_candidate_found,
quienes,876,pron,who,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,15,Quienes duermen bien se despiertan contentos.,true,6,45,,no_candidate_found,
quienes,876,pron,who,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,16,Son quienes viven aquí.,true,4,23,,no_candidate_found,
quienes,876,pron,who,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,17,Quienes cocinan bien disfrutan.,true,4,31,,no_candidate_found,
quienes,876,pron,who,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,18,Son quienes bailan en fiestas.,true,5,30,,no_candidate_found,
quienes,876,pron,who,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,19,Quienes pintan son artistas.,true,4,28,,no_candidate_found,
quienes,876,pron,who,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,20,Quienes viajan ven cosas nuevas.,true,5,32,,no_candidate_found,
hicieron,878,v,to do,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,1,Ellos hicieron la tarea.,true,4,24,,no_candidate_found,
hicieron,878,v,to do,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,2,Ellas hicieron la compra.,true,4,25,,no_candidate_found,
hicieron,878,v,to do,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,3,Mis padres hicieron la cena.,true,5,28,,no_candidate_found,
hicieron,878,v,to do,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,4,Los niños hicieron los deberes.,true,5,31,,no_candidate_found,
hicieron,878,v,to do,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,5,Hicieron las maletas.,true,3,21,,no_candidate_found,
hicieron,878,v,to do,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,6,Ellos hicieron la mudanza.,true,4,26,,no_candidate_found,
hicieron,878,v,to do,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,7,Hicieron la reserva.,true,3,20,,no_candidate_found,
hicieron,878,v,to do,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,8,Mis amigos hicieron la excursión.,true,5,33,,no_candidate_found,
hicieron,878,v,to do,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,9,Ellos hicieron la reforma.,true,4,26,,no_candidate_found,
hicieron,878,v,to do,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,10,Hicieron la declaración.,true,3,24,,no_candidate_found,
hicieron,878,v,to do,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,11,Ellos hicieron la foto.,true,4,23,,no_candidate_found,
hicieron,878,v,to do,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,12,Hicieron la entrevista.,true,3,23,,no_candidate_found,
haz,889,n,bundle,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,1,Haz la compra.,true,3,14,,no_candidate_found,
haz,889,n,bundle,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,2,Haz la maleta.,true,3,14,,no_candidate_found,
haz,889,n,bundle,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,3,Haz el equipaje.,true,3,16,,no_candidate_found,
haz,889,n,bundle,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,4,Haz la cama.,true,3,12,,no_candidate_found,
haz,889,n,bundle,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,5,Haz la comida.,true,3,14,,no_candidate_found,
haz,889,n,bundle,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,6,Haz la luz.,true,3,11,,no_candidate_found,
haz,889,n,bundle,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,7,Haz la limpieza.,true,3,16,,no_candidate_found,
haz,889,n,bundle,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,8,Haz la colada.,true,3,14,,no_candidate_found,
haz,889,n,bundle,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,9,Haz la tarea.,true,3,13,,no_candidate_found,
haz,889,n,bundle,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,10,Haz la reserva.,true,3,15,,no_candidate_found,
haz,889,n,bundle,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,11,Haz la prueba.,true,3,14,,no_candidate_found,
haz,889,n,bundle,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,12,Haz la llamada.,true,3,15,,no_candidate_found,
haz,889,n,bundle,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,13,Haz la cita.,true,3,12,,no_candidate_found,
haz,889,n,bundle,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,14,Haz la foto.,true,3,12,,no_candidate_found,
haz,889,n,bundle,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,15,Haz la señal.,true,3,13,,no_candidate_found,
haz,889,n,bundle,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,16,Haz la señalización.,true,3,20,,no_candidate_found,
haz,889,n,bundle,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,17,Haz la entrega.,true,3,15,,no_candidate_found,
haz,889,n,bundle,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,18,Haz la promesa.,true,3,15,,no_candidate_found,
haz,889,n,bundle,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,19,Haz la declaración.,true,3,19,,no_candidate_found,
haz,889,n,bundle,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,20,Haz la declaración de impuestos.,true,5,32,,no_candidate_found,
próximo,896,adj,near,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,1,El próximo día es lunes.,true,5,24,,no_candidate_found,
próximo,896,adj,near,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,2,Es el próximo mes de octubre.,true,6,29,,no_candidate_found,
próximo,896,adj,near,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,3,Voy al próximo curso de español.,true,6,32,,no_candidate_found,
próximo,896,adj,near,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,4,Tengo que comprar el próximo billete.,true,6,37,,no_candidate_found,
próximo,896,adj,near,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,5,El próximo tren sale a las 8.,true,7,29,,no_candidate_found,
próximo,896,adj,near,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,6,¿Cuándo es el próximo examen?,true,5,29,,no_candidate_found,
próximo,896,adj,near,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,7,El próximo partido es mañana.,true,5,29,,no_candidate_found,
próximo,896,adj,near,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,8,Mañana es el próximo fin de semana.,true,7,35,,no_candidate_found,
próximo,896,adj,near,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,9,El próximo libro es interesante.,true,5,32,,no_candidate_found,
próximo,896,adj,near,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,10,Estamos en el próximo piso.,true,5,27,,no_candidate_found,
próximo,896,adj,near,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,11,El próximo viaje será emocionante.,true,5,34,,no_candidate_found,
próximo,896,adj,near,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,12,El próximo capítulo es fascinante.,true,5,34,,no_candidate_found,
próximo,896,adj,near,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,13,El próximo evento es importante.,true,5,32,,no_candidate_found,
próximo,896,adj,near,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,14,El próximo día es festivo.,true,5,26,,no_candidate_found,
próximo,896,adj,near,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,15,El próximo proyecto es grande.,true,5,30,,no_candidate_found,
próximo,896,adj,near,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,16,El próximo concierto es hoy.,true,5,28,,no_candidate_found,
próximo,896,adj,near,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,17,El próximo día de pago es viernes.,true,7,34,,no_candidate_found,
próximo,896,adj,near,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,18,El próximo día es miércoles.,true,5,28,,no_candidate_found,
próximo,896,adj,near,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,19,El próximo año será mejor.,true,5,26,,no_candidate_found,
próximo,896,adj,near,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,20,El próximo día es jueves.,true,5,25,,no_candidate_found,
total,897,adj,total; complete; outright,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,1,Es un total error.,true,4,18,,no_candidate_found,
total,897,adj,total; complete; outright,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,2,Hay un total de cinco libros.,true,6,29,,no_candidate_found,
total,897,adj,total; complete; outright,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,3,Ella está total.,true,3,16,,no_candidate_found,
total,897,adj,total; complete; outright,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,4,El total es cien.,true,4,17,,no_candidate_found,
total,897,adj,total; complete; outright,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,5,Son total diferentes.,true,3,21,,no_candidate_found,
total,897,adj,total; complete; outright,Qwen/Qwen2.5-14B-Instruct:featherless-ai,https://router.huggingface.co/v1,strict_short_spain_spanish_v1,6,Está total de acuerdo.,true,4,22,,no_candidate_found,
