lemma,rank,pos,translation,sentence,token_count,quality_flags,support_words,support_rank_max,support_rank_avg,pattern_ready
próxima,830,adj,near,La próxima vez seré puntual.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,la vez seré puntual,10278,2589.00,false
próxima,830,adj,near,Hay que prepararse para la próxima.,6,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=truncated_noun_phrase|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; truncated_noun_phrase; support_vocabulary_too_rare,hay que prepararse para la,2919,596.40,false
próxima,830,adj,near,La próxima oportunidad será mejor.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,la oportunidad será mejor,479,149.50,false
próxima,830,adj,near,La próxima vez no olvides.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,la vez olvides,1652,573.67,false
próxima,830,adj,near,La próxima temporada será emocionante.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,la temporada será emocionante,3740,1357.25,false
próxima,830,adj,near,La próxima hora tenemos que estudiar.,6,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,la hora tenemos que estudiar,2191,499.80,false
próxima,830,adj,near,Estoy esperando la próxima llamada.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=truncated_noun_phrase|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; truncated_noun_phrase,estoy esperando la llamada,615,211.75,false
diferentes,837,adj,different,Hay diferentes colores en el arcoíris.,6,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,hay colores en el arcoíris,26022,5402.60,false
diferentes,837,adj,different,Elige diferentes platos del menú.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,elige platos del menú,5299,2409.50,false
diferentes,837,adj,different,Son diferentes las culturas de cada país.,7,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,son las culturas de cada país,1276,295.67,false
diferentes,837,adj,different,Veo diferentes animales en el zoológico.,6,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,veo animales en el zoológico,9129,2088.40,false
diferentes,837,adj,different,Los niños juegan con diferentes juguetes.,6,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,los niños juegan con juguetes,5002,1207.40,false
diferentes,837,adj,different,Estar diferentes días de vacaciones es genial.,7,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,estar días de vacaciones es genial,1553,346.17,false
diferentes,837,adj,different,Tienen diferentes opiniones sobre el tema.,6,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,tienen opiniones sobre el tema,883,361.40,false
diferentes,837,adj,different,Compré diferentes frutas en la tienda.,6,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,compré frutas en la tienda,4595,1294.20,false
diferentes,837,adj,different,Usamos diferentes métodos para resolverlo.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,usamos métodos para resolverlo,2914,1386.25,false
diferentes,837,adj,different,Son diferentes las estaciones del año.,6,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,son las estaciones del año,1281,283.60,false
diferentes,837,adj,different,Hay diferentes tipos de música.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,hay tipos de música,516,185.50,false
diferentes,837,adj,different,Ellos tienen diferentes hobbies.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,ellos tienen hobbies,15850,5306.67,false
diferentes,837,adj,different,Necesitamos diferentes herramientas para trabajar.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,necesitamos herramientas para trabajar,4089,1200.50,false
diferentes,837,adj,different,Las flores son de diferentes tamaños.,6,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,las flores son de tamaños,1731,587.80,false
diferentes,837,adj,different,Ella usa diferentes vestidos según la ocasión.,7,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,ella usa vestidos según la ocasión,1671,657.50,false
diferentes,837,adj,different,Son diferentes los idiomas que hablan.,6,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,son los idiomas que hablan,4038,845.60,false
diferentes,837,adj,different,Hay diferentes formas de aprender.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,hay formas de aprender,1372,410.00,false
diferentes,837,adj,different,Los libros son de diferentes géneros.,6,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,los libros son de géneros,3623,834.80,false
diferentes,837,adj,different,Estar diferentes meses en casa es agradable.,7,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,estar meses en casa es agradable,1246,298.00,false
diferentes,837,adj,different,Los estudiantes estudian diferentes materias.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,los estudiantes estudian materias,2191,1485.75,false
casos,851,n,the fruit of a very tart species of guava,Hay muchos casos de esta fruta.,6,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,hay muchos de esta fruta,4595,944.40,false
casos,851,n,the fruit of a very tart species of guava,Observamos varios casos en el campo.,6,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,observamos varios en el campo,3907,1090.00,false
casos,851,n,the fruit of a very tart species of guava,Estos casos son muy comunes.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,estos son muy comunes,969,266.25,false
casos,851,n,the fruit of a very tart species of guava,Los casos se estudian en la universidad.,7,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,los se estudian en la universidad,2191,491.33,false
casos,851,n,the fruit of a very tart species of guava,El laboratorio analiza los casos.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,el laboratorio analiza los,4758,1598.00,false
casos,851,n,the fruit of a very tart species of guava,Se documentan todos los casos.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,se todos los,38,19.67,false
casos,851,n,the fruit of a very tart species of guava,Los casos varían en tamaño.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,los varían en tamaño,8767,2628.00,false
casos,851,n,the fruit of a very tart species of guava,Los casos se clasifican según su tipo.,7,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,los se clasifican según su tipo,16588,2865.83,false
casos,851,n,the fruit of a very tart species of guava,Los casos son estudiados cuidadosamente.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,los son estudiados cuidadosamente,6418,2156.00,false
casos,851,n,the fruit of a very tart species of guava,Los casos muestran variaciones.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,los muestran variaciones,8456,3603.67,false
casos,851,n,the fruit of a very tart species of guava,Los casos se comparan entre sí.,6,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,los se comparan entre sí,8278,1694.00,false
casos,851,n,the fruit of a very tart species of guava,Los casos son investigados por científicos.,6,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,los son investigados por científicos,3544,1258.20,false
casos,851,n,the fruit of a very tart species of guava,Los casos se discuten en reuniones.,6,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,los se discuten en reuniones,2359,633.20,false
casos,851,n,the fruit of a very tart species of guava,Los casos son importantes para la investigación.,7,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,los son importantes para la investigación,755,184.17,false
casos,851,n,the fruit of a very tart species of guava,Los casos se recogen en bases de datos.,8,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,los se recogen en bases de datos,2299,587.43,false
casos,851,n,the fruit of a very tart species of guava,Los casos ayudan a entender mejor.,6,grammatical_ok=1|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=not_natural; not_learner_clear; teacher_candidate,los ayudan a entender mejor,639,229.40,false
casos,851,n,the fruit of a very tart species of guava,Los casos son examinados minuciosamente.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,los son examinados minuciosamente,20044,6839.75,false
casos,851,n,the fruit of a very tart species of guava,Los casos ofrecen información valiosa.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,los ofrecen información valiosa,5575,2133.75,false
casos,851,n,the fruit of a very tart species of guava,Los casos son compartidos entre expertos.,6,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,los son compartidos entre expertos,9127,2533.20,false
pruebas,867,n,proof,Hice las pruebas.,3,grammatical_ok=1|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=not_natural; not_learner_clear; teacher_candidate,hice las,71,38.50,false
pruebas,867,n,proof,Tengo que hacer pruebas.,4,grammatical_ok=1|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=not_natural; not_learner_clear; teacher_candidate,tengo que hacer,71,44.00,false
pruebas,867,n,proof,Las pruebas son importantes.,4,grammatical_ok=1|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=not_natural; not_learner_clear; teacher_candidate,las son importantes,313,109.33,false
pruebas,867,n,proof,El médico me pidió pruebas.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,el médico me pidió,1169,469.00,false
pruebas,867,n,proof,Pasé todas las pruebas.,4,grammatical_ok=1|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=not_natural; not_learner_clear; teacher_candidate,pasé todas las,178,74.00,false
pruebas,867,n,proof,Los estudiantes hacen pruebas.,4,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,los estudiantes hacen,1824,633.67,false
pruebas,867,n,proof,Las pruebas fueron difíciles.,4,grammatical_ok=1|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=not_natural; not_learner_clear; teacher_candidate,las fueron difíciles,413,142.67,false
pruebas,867,n,proof,Necesito hacer más pruebas.,4,grammatical_ok=1|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=not_natural; not_learner_clear; teacher_candidate,necesito hacer más,234,112.33,false
pruebas,867,n,proof,Pruebas de sangre.,3,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,de sangre,442,221.50,false
pruebas,867,n,proof,Realizamos pruebas.,2,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,realizamos,1819,1819.00,false
pruebas,867,n,proof,Pruebas de laboratorio.,3,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,de laboratorio,1622,811.50,false
pruebas,867,n,proof,Pruebas de escritura.,3,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,de escritura,4848,2424.50,false
pruebas,867,n,proof,Pruebas de matemáticas.,3,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,de matemáticas,4502,2251.50,false
pruebas,867,n,proof,Pruebas de física.,3,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,de física,2082,1041.50,false
pruebas,867,n,proof,Pruebas de química.,3,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,de química,3972,1986.50,false
pruebas,867,n,proof,Pruebas de habilidad.,3,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,de habilidad,3345,1673.00,false
pruebas,867,n,proof,Pruebas de conocimiento.,3,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,de conocimiento,1526,763.50,false
pruebas,867,n,proof,Pruebas de aptitud.,3,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,de aptitud,16780,8390.50,false
pruebas,867,n,proof,Pruebas de idiomas.,3,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,de idiomas,4038,2019.50,false
siglo,869,n,century,Este es el siglo XXI.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,este es el,44,19.67,false
siglo,869,n,century,Vivimos en el siglo actual.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,vivimos en el actual,1273,438.25,false
siglo,869,n,century,El siglo pasado fue interesante.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,el pasado fue interesante,966,302.00,false
siglo,869,n,century,Nuestros abuelos vivieron en el siglo anterior.,7,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,nuestros abuelos vivieron en el anterior,1165,473.33,false
siglo,869,n,century,El siglo XIX “ ”.,3,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,el,6,6.00,false
siglo,869,n,century,El siglo veinte fue fascinante.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,el veinte fue fascinante,4844,1675.50,false
siglo,869,n,century,El siglo dieciocho tuvo grandes cambios.,6,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,el dieciocho tuvo grandes cambios,8302,1803.00,false
siglo,869,n,century,El siglo dieciséis fue importante.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,el dieciséis fue importante,8342,2167.50,false
siglo,869,n,century,El siglo quince marcó un inicio.,6,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,el quince marcó un inicio,6167,2432.20,false
siglo,869,n,century,El siglo trece fue oscuro.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,el trece fue oscuro,5856,1929.25,false
siglo,869,n,century,El siglo doce trajo innovaciones.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,el doce trajo innovaciones,11576,3746.25,false
siglo,869,n,century,El siglo once tuvo guerras.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,el once tuvo guerras,3023,860.25,false
siglo,869,n,century,El siglo diez vio avances.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,el diez vio avances,4109,1200.75,false
siglo,869,n,century,El siglo nueve fue tranquilo.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,el nueve fue tranquilo,1213,541.00,false
siglo,869,n,century,El siglo ocho tuvo revoluciones.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,el ocho tuvo revoluciones,1901,698.75,false
siglo,869,n,century,El siglo siete fue complicado.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,el siete fue complicado,2485,816.00,false
siglo,869,n,century,El siglo seis trajo desarrollo.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,el seis trajo desarrollo,1264,660.75,false
siglo,869,n,century,El siglo cinco.,3,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,el cinco,340,173.00,false
baja,875,adj,casualty; loss,Hubo baja asistencia en el evento.,6,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,hubo asistencia en el evento,3671,1399.60,false
baja,875,adj,casualty; loss,La baja temperatura hizo que se enfermaran.,7,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,la temperatura hizo que se,2558,529.80,false
baja,875,adj,casualty; loss,"Tiene baja presión, debe descansar.",5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,tiene presión debe descansar,2307,965.25,false
baja,875,adj,casualty; loss,La baja aprobación del presidente.,5,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,la aprobación del presidente,4347,1180.00,false
baja,875,adj,casualty; loss,Hay baja demanda para este producto.,6,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,hay demanda para este producto,2233,793.60,false
baja,875,adj,casualty; loss,La baja productividad afecta al negocio.,6,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,la productividad afecta al negocio,9686,2856.20,false
baja,875,adj,casualty; loss,Se produjo una baja en las ventas.,7,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,se produjo una en las ventas,2178,679.50,false
baja,875,adj,casualty; loss,La baja en la inflación es buena.,7,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,la en la inflación es buena,5836,985.67,false
baja,875,adj,casualty; loss,Tuvo baja participación en el juego.,6,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,tuvo participación en el juego,2132,527.60,false
baja,875,adj,casualty; loss,La baja en la producción es preocupante.,7,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,la en la producción es preocupante,11264,2093.50,false
baja,875,adj,casualty; loss,Hubo baja concurrencia en la feria.,6,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,hubo concurrencia en la feria,17200,4212.40,false
baja,875,adj,casualty; loss,La baja en los ingresos preocupa.,6,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,la en los ingresos preocupa,3264,957.20,false
baja,875,adj,casualty; loss,La baja en la calidad del servicio.,7,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate,la en la calidad del servicio,1374,347.67,false
baja,875,adj,casualty; loss,Hubo baja respuesta a la oferta.,6,grammatical_ok=0|natural_ok=0|learner_clear_ok=0|notes=teacher_candidate|rejection_reasons=failed_generator_validation; not_grammatical; not_natural; not_learner_clear; teacher_candidate; support_vocabulary_too_rare,hubo respuesta a la oferta,1627,479.40,false
